HANDLE,CITYBLOCK,PARCELID,ADDRTYPE,OWNERNAME,LEGALDESC1,LEGALDESC2,LEGALDESC3,LEGALDESC4,ASRLANDUSE,VACANTLOT,CONDOMINIU,NBROFUNITS,NBROFAPTS,FRONTAGE,LANDAREA,ASDLAND,ASDTOTAL,APRLAND,COSTAPRIMP,ZONING,NBROFBLDGS,NBROFBLD_1,FIRSTYEARB,LASTYEARBU,RESSALEPRI,RESSALEDAT,VACBLDGYEA,WARD10,POLICEDIST,CENSTRACT1,CENSBLOCK1,PRECINCT90,ZIP,PARCEL9,OWNERUPDAT,ADDRESS,Y,X,NEIGHBORHO,WARD,DESCRIPTIO,USAGE,LOT_SQFT
15672010530.00,5672.01,56720105300.00,3,LRA,C. B. 5672 A GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 1,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1060.00,2300.00,3300.00,Single Family Dwelling District,1.00,0.00,1909.00,1909.00,0.00,,0.00,27.00,6.00,1074.00,2014.00,1.00,63120.00,567201530,3/25/13 0:00,4709 GENEVIEVE AV,38.6927400,-90.2576460,Walnut Park East,27.00,2 Story Frame Residence,residential,3750.00
15568000220.00,5568.00,55680002200.00,3,LRA,C.B.5568 ALCOTT,30 FT X 125 FT,STRODTMAN HTS ADDN,BLK 1 LOT 24,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,2340.00,2300.00,10000.00,Single Family Dwelling District,1.00,0.00,1927.00,1927.00,0.00,,0.00,27.00,6.00,1074.00,3029.00,11.00,63120.00,556800220,3/25/13 0:00,5270 ALCOTT AV,38.6951250,-90.2461910,Walnut Park East,27.00,2 Story Brick Residence,residential,3750.00
15533000450.00,5533.00,55330004500.00,3,LRA,C.B. 5533 EUCLID AVE,30 FT X 125 FT,S EUCLID HTS ADDN,BLOCK 2 LOT 32,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,800.00,3100.00,4200.00,12100.00,Single Family Dwelling District,1.00,0.00,1923.00,1923.00,0.00,,2013.00,1.00,6.00,1076.00,1020.00,13.00,63115.00,553300450,3/25/13 0:00,5217 N EUCLID AV,38.6865660,-90.2399660,Mark Twain,1.00,1.5 Story Frame Residence,residential,3750.00
15569000040.00,5569.00,55690000400.00,3,LRA,C.B.5569 DAVISON,30 FT X 125 FT,STRODTMAN ADDN,BLOCK 2 LOT 4,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1100.00,2300.00,3500.00,Single Family Dwelling District,1.00,0.00,1923.00,1923.00,0.00,,0.00,27.00,6.00,1074.00,3030.00,12.00,63120.00,556900040,3/25/13 0:00,5210 DAVISON AV,38.6949160,-90.2485700,Walnut Park East,27.00,1.5 Story Frame Residence,residential,3750.00
15138000020.00,5138.00,51380000200.00,3,LRA,C.B.5138 ALCOTT,30 FT X 125 FT,ELMWOOD PARK ADDN,LOT E-16,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1010.00,2300.00,3000.00,Single Family Dwelling District,1.00,0.00,1914.00,1914.00,0.00,,2004.00,27.00,6.00,1074.00,1003.00,12.00,63120.00,513800020,3/25/13 0:00,5004 ALCOTT AV,38.6927410,-90.2505790,Walnut Park East,27.00,1.5 Story Frame Residence,residential,3750.00
15631000110.00,5631.00,56310001100.00,3,LRA,C. B. 5631 ALCOTT,30 FT X 125 FT,FLORISSANT TERR ADDN,BLOCK 1,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1050.00,2300.00,3200.00,Single Family Dwelling District,1.00,0.00,1926.00,1926.00,25900.00,8/1/01 0:00,0.00,27.00,6.00,1074.00,3028.00,11.00,63120.00,563100110,3/25/13 0:00,5540 ALCOTT AV,38.6973470,-90.2421090,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15631000040.00,5631.00,56310000400.00,3,LRA,C. B. 5631 ALCOTT,30 FT X 125 FT,FLORISSANT TERR ADDN,BLOCK 1,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1140.00,2300.00,3700.00,Single Family Dwelling District,1.00,0.00,1913.00,1913.00,0.00,,2013.00,27.00,6.00,1074.00,3028.00,11.00,63120.00,563100040,3/25/13 0:00,5516 ALCOTT AV,38.6969730,-90.2428010,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15139000080.00,5139.00,51390000800.00,3,LRA,C.B.5139 DAVISON,30 FT X 125 FT,ELLENWOOD PK ADDN,LOT E-26 W-27,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1410.00,2300.00,5100.00,Single Family Dwelling District,1.00,0.00,1921.00,1921.00,25000.00,10/9/81 0:00,0.00,27.00,6.00,1074.00,1002.00,12.00,63120.00,513900080,3/25/13 0:00,5060 DAVISON AV,38.6944290,-90.2498380,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15322000110.00,5322.00,53220001100.00,3,LRA,C. B. 5322 THRUSH,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 6 LOT 21,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1350.00,2300.00,4800.00,Single Family Dwelling District,1.00,0.00,1927.00,1927.00,0.00,,0.00,27.00,6.00,1074.00,2003.00,10.00,63120.00,532200110,3/25/13 0:00,5048 THRUSH AV,38.6963420,-90.2518860,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15322000290.00,5322.00,53220002900.00,3,LRA,C. B. 5322 GENEVIEVE,30 FT X 125 FT,STRODTMAN HEIGHTS ADDN,BLOCK 6 LOT 15,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1520.00,2300.00,5700.00,Single Family Dwelling District,1.00,0.00,1937.00,1937.00,0.00,,1992.00,27.00,6.00,1074.00,2004.00,10.00,63120.00,532200290,3/25/13 0:00,5045 GENEVIEVE AV,38.6960080,-90.2516450,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15323000410.00,5323.00,53230004100.00,3,LRA,C. B. 5323 BEACON AVE,30 FT X 125 FT,STRODTMAN HEIGHTS ADDN,BLOCK 7 LOT 5,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1330.00,2300.00,4700.00,Single Family Dwelling District,1.00,0.00,1906.00,1906.00,0.00,,2009.00,27.00,6.00,1074.00,2005.00,12.00,63120.00,532300410,3/25/13 0:00,5015 BEACON AV,38.6948010,-90.2518580,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15293000150.00,5293.00,52930001500.00,3,LRA,C.B. 5293 ALCOTT,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 3 LOT 16,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,2760.00,2300.00,12200.00,Single Family Dwelling District,1.00,0.00,1950.00,1950.00,0.00,,0.00,27.00,6.00,1074.00,1005.00,8.00,63120.00,529300150,3/25/13 0:00,4946 ALCOTT AV,38.6920630,-90.2518130,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15320000110.00,5320.00,53200001100.00,3,LRA,CB 5320 GENEVIEVE,30 FT X 125 FT,STRODTMAN HTS ADDN,BLK 4 LOT 18,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1270.00,2300.00,4400.00,Single Family Dwelling District,1.00,0.00,1904.00,1904.00,0.00,,2013.00,27.00,6.00,1074.00,2016.00,8.00,63120.00,532000110,3/25/13 0:00,4942 GENEVIEVE AV,38.6941530,-90.2539080,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15293000110.00,5293.00,52930001100.00,3,LRA,C.B. 5293 ALCOTT,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 3 LOT 11,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,990.00,2300.00,2900.00,Single Family Dwelling District,1.00,0.00,1907.00,1907.00,0.00,,0.00,27.00,6.00,1074.00,1005.00,8.00,63120.00,529300110,3/25/13 0:00,4932 ALCOTT AV,38.6918290,-90.2522390,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15293000100.00,5293.00,52930001000.00,3,LRA,C.B. 5293 ALCOTT AVE,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 3 LOT 10,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,630.00,2300.00,1000.00,Single Family Dwelling District,1.00,0.00,1926.00,1926.00,0.00,,2009.00,27.00,6.00,1074.00,1005.00,8.00,63120.00,529300100,3/25/13 0:00,4930 ALCOTT AV,38.6917800,-90.2523290,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15671000230.00,5671.00,56710002300.00,3,LRA,C.B.5671 GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 4,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,2200.00,2300.00,9300.00,Single Family Dwelling District,1.00,0.00,1947.00,1947.00,0.00,,0.00,27.00,6.00,1074.00,2019.00,8.00,63120.00,567100230,3/25/13 0:00,4752 GENEVIEVE AV,38.6930270,-90.2559860,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15672010220.00,5672.01,56720102200.00,3,LRA,C. B. 5672 A THRUSH,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 1,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2007.00,27.00,6.00,1074.00,2013.00,1.00,63120.00,567201220,3/25/13 0:00,4748 THRUSH AV,38.6936700,-90.2568020,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15672010450.00,5672.01,56720104500.00,3,LRA,C. B. 5672 A GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 1,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,950.00,2300.00,2700.00,Single Family Dwelling District,1.00,0.00,1921.00,1921.00,14500.00,8/25/78 0:00,2013.00,27.00,6.00,1074.00,2014.00,1.00,63120.00,567201450,3/25/13 0:00,4737 GENEVIEVE AV,38.6931640,-90.2568700,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15671000110.00,5671.00,56710001100.00,3,LRA,C. B. 5671 GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,16500.00,5/1/79 0:00,0.00,27.00,6.00,1074.00,2019.00,8.00,63120.00,567100110,3/25/13 0:00,4714 GENEVIEVE AV,38.6924620,-90.2570210,Walnut Park East,27.00,1 Story Frame Residence,residential,3750.00
15329000125.00,5329.00,53290001250.00,3,LRA,C. B. 5329 ARLINGTON,30 FT X 125 FT,W HARNEY HTS ADDN,BLOCK 5 LOT 42,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1120.00,2300.00,3600.00,Single Family Dwelling District,1.00,0.00,1961.00,1961.00,13000.00,7/20/77 0:00,0.00,27.00,6.00,1075.00,2001.00,10.00,63120.00,532900125,3/25/13 0:00,5338 ARLINGTON AV,38.6938260,-90.2446040,Mark Twain,27.00,1 Story Brick Residence,residential,3750.00
15568000340.00,5568.00,55680003400.00,3,LRA,C.B.5568 EMERSON,30FT X 125FT,STRODTMAN HTS ADDN,BLK 1 LOT 36,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,2170.00,2300.00,9100.00,Single Family Dwelling District,1.00,0.00,1923.00,1923.00,0.00,,0.00,27.00,6.00,1074.00,3032.00,11.00,63120.00,556800340,3/25/13 0:00,5251 EMERSON AV,38.6944810,-90.2465090,Walnut Park East,27.00,1 Story Brick Residence,residential,3750.00
15568000350.00,5568.00,55680003500.00,3,LRA,C. B. 5568 EMERSON AVE,30 FT X 125 FT,STRODTMAN ADDN,BLOCK 1 LOT 37,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1100.00,2300.00,3500.00,Single Family Dwelling District,1.00,0.00,1922.00,1922.00,0.00,,2013.00,27.00,6.00,1074.00,3032.00,11.00,63120.00,556800350,7/24/12 0:00,5249 EMERSON AV,38.6944400,-90.2465960,Walnut Park East,27.00,1 Story Brick Residence,residential,3750.00
15569000430.00,5569.00,55690004300.00,3,LRA,C.B.5569 ALCOTT,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 2 LOT 43,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1050.00,2300.00,3200.00,Single Family Dwelling District,1.00,0.00,1915.00,1915.00,17000.00,12/1/02 0:00,2009.00,27.00,6.00,1074.00,3030.00,12.00,63120.00,556900430,3/25/13 0:00,5229 ALCOTT AV,38.6948820,-90.2477690,Walnut Park East,27.00,1 Story Brick Residence,residential,3750.00
15292000230.00,5292.00,52920002300.00,3,LRA,C.B. 5292 DAVISON,30 FT X 125 FT,STRODTMAN ADDN,BLOCK 2 LOT 23,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,1060.00,2300.00,3300.00,Single Family Dwelling District,1.00,0.00,1920.00,1920.00,0.00,,2013.00,27.00,6.00,1074.00,1006.00,8.00,63120.00,529200230,3/25/13 0:00,4968 DAVISON AV,38.6931600,-90.2517950,Walnut Park East,27.00,1 Story Brick Residence,residential,3750.00
14415070110.00,4415.07,44150701100.00,3,LRA,C. B. 4415 EA CARTER AVE,30 FT X 125 FT,HUTCHINSONS ADDN,BND E-45 FT W OF DRYDEN,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,860.00,4260.00,4500.00,17900.00,Single Family Dwelling District,1.00,0.00,1929.00,1929.00,0.00,,2013.00,21.00,6.00,1269.00,5009.00,13.00,63115.00,441507110,7/24/12 0:00,4544 CARTER AV,38.6792570,-90.2350480,Penrose,21.00,1 Story Brick Residence,residential,3750.00
14239020220.00,4239.02,42390202200.00,3,LRA,C. B. 4239B BITTNER,30 FT X 125 FT,KRAFT ADDN,LOT 16,1110.00,0.00,0.00,2.00,0.00,30.00,0.00,720.00,4660.00,3800.00,20700.00,Single Family Dwelling District,1.00,0.00,1905.00,1905.00,84000.00,4/1/04 0:00,2013.00,2.00,6.00,1081.00,2077.00,8.00,63147.00,423902220,3/25/13 0:00,1000 BITTNER ST,38.7098280,-90.2320330,Baden,2.00,1 Story Brick Attached Residence,residential,3750.00
15569000230.00,5569.00,55690002300.00,3,LRA,C.B.5569 DAVISON,30 FT X 125 FT,STRODTMANN HTS ADDN,BLOCK 2 LOT 23,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2009.00,27.00,6.00,1074.00,3030.00,12.00,63120.00,556900230,3/25/13 0:00,5268 DAVISON AV,38.6958080,-90.2469330,Walnut Park East,27.00,,vacant lot,3750.00
15569000140.00,5569.00,55690001400.00,3,LRA,C.B.5569 DAVISON AVE,30 FT X 125 FT,STRODTMAN W HARNEY HTS ADDN,BLOCK 2 LOT 14,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,3030.00,12.00,63120.00,556900140,3/25/13 0:00,5240 DAVISON AV,38.6953860,-90.2477050,Walnut Park East,27.00,,vacant lot,3750.00
15139000020.00,5139.00,51390000200.00,3,LRA,C.B.5139 DAVISON AVE,30 FT X 125 FT,ELLENWOOD PK ADDN,LOT W-23,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2009.00,27.00,6.00,1074.00,1002.00,12.00,63120.00,513900020,3/25/13 0:00,5038 DAVISON AV,38.6940130,-90.2502270,Walnut Park East,27.00,,vacant lot,3750.00
15139000280.00,5139.00,51390002800.00,3,LRA,C.B.5139 ALCOTT,30 FT X 125 FT,ELMWOOD PARK ADDN,LOT S PT-8,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,4021.00,8/11/77 0:00,2009.00,27.00,6.00,1074.00,1002.00,12.00,63120.00,513900280,3/25/13 0:00,5037 ALCOTT AV,38.6937020,-90.2499470,Walnut Park East,27.00,,vacant lot,3750.00
15292000290.00,5292.00,52920002900.00,3,LRA,C.B. 5292 ALCOTT AVE,30 FT X 125 FT,STRODTMANN ADDN,BLOCK 2,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,1006.00,8.00,63120.00,529200290,3/25/13 0:00,4971 ALCOTT AV,38.6928600,-90.2514790,Walnut Park East,27.00,,vacant lot,3750.00
15292000310.00,5292.00,52920003100.00,3,LRA,C.B. 5292 ALCOTT,30 FT X 125 FT,STRODTMAN HEIGHT ADDN,BLOCK 2 LOT 31,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,3300.00,2/7/79 0:00,1998.00,27.00,6.00,1074.00,1006.00,8.00,63120.00,529200310,3/25/13 0:00,4965 ALCOTT AV,38.6927700,-90.2516440,Walnut Park East,27.00,,vacant lot,3750.00
15293000090.00,5293.00,52930000900.00,3,LRA,C.B. 5293 ALCOTT,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 3 LOT 9,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1996.00,27.00,6.00,1074.00,1005.00,8.00,63120.00,529300090,3/25/13 0:00,4928 ALCOTT AV,38.6917330,-90.2524150,Walnut Park East,27.00,,vacant lot,3750.00
15672010310.00,5672.01,56720103100.00,3,LRA,C. B. 5672 A THRUSH,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 1,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,2013.00,1.00,63120.00,567201310,3/25/13 0:00,4778 THRUSH AV,38.6941410,-90.2559390,Walnut Park East,27.00,,vacant lot,3750.00
15671000280.00,5671.00,56710002800.00,3,LRA,C.B.5671 GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2004.00,27.00,6.00,1074.00,2019.00,8.00,63120.00,567100280,3/25/13 0:00,4766 GENEVIEVE AV,38.6932630,-90.2555550,Walnut Park East,27.00,,vacant lot,3750.00
15671000270.00,5671.00,56710002700.00,3,LRA,C.B. 5671 GENEVIEVE,30 FT X 125 FT,WESTFIELD ADDN,LOT 35,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,9500.00,8/16/95 0:00,2004.00,27.00,6.00,1074.00,2019.00,8.00,63120.00,567100270,3/25/13 0:00,4764 GENEVIEVE AV,38.6932160,-90.2556410,Walnut Park East,27.00,,vacant lot,3750.00
15671000380.00,5671.00,56710003800.00,3,LRA,C. B. 5671 BEACON,30 FT X 125 FT,WESTFIELD PARK ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,2018.00,8.00,63120.00,567100380,3/25/13 0:00,4757 BEACON AV,38.6928040,-90.2555370,Walnut Park East,27.00,,vacant lot,3750.00
15672010460.00,5672.01,56720104600.00,3,LRA,C. B. 5672 A GENEVIEVE,30 FT X 125 FT,WESTFIELD PLACE ADDN,BLOCK 1,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,2014.00,1.00,63120.00,567201460,3/25/13 0:00,4733 GENEVIEVE AV,38.6931170,-90.2569560,Walnut Park East,27.00,,vacant lot,3750.00
15672010150.00,5672.01,56720101500.00,3,LRA,C. B. 5672 A THRUSH AVE,30 FT X 125 FT,WESTFIELD PARK ADDN,LOT 27,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,2500.00,1/14/78 0:00,2007.00,27.00,6.00,1074.00,2013.00,1.00,63120.00,567201150,3/25/13 0:00,4728 THRUSH AV,38.6933400,-90.2574050,Walnut Park East,27.00,,vacant lot,3750.00
15671000490.00,5671.00,56710004900.00,3,LRA,C. B. 5671 BEACON,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,40000.00,10/12/99 0:00,2005.00,27.00,6.00,1074.00,2018.00,8.00,63120.00,567100490,3/25/13 0:00,4725 BEACON AV,38.6922860,-90.2564860,Walnut Park East,27.00,,vacant lot,3750.00
15671000530.00,5671.00,56710005300.00,3,LRA,C. B. 5671 BEACON,30 FT X 125 FT,WESTFIELDS PRIVATE ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1992.00,27.00,6.00,1074.00,2018.00,8.00,63120.00,567100530,3/25/13 0:00,4711 BEACON AV,38.6920980,-90.2568310,Walnut Park East,27.00,,vacant lot,3750.00
15671000070.00,5671.00,56710000700.00,3,LRA,C. B. 5671 GENEVIEVE ST,30 FT X 125 FT,WESTFIELD ADDN,BLOCK 4,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,8378.00,3/17/99 0:00,2008.00,27.00,6.00,1074.00,2019.00,8.00,63120.00,567100070,3/25/13 0:00,4700 GENEVIEVE AV,38.6922270,-90.2574520,Walnut Park East,27.00,,vacant lot,3750.00
15532000390.00,5532.00,55320003900.00,3,LRA,C.B. 5532 DAVISON AVE,30 FT X 121 FT 2 IN,STRODTMAN HTS ADDN,LOT 43,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2005.00,27.00,6.00,1074.00,3031.00,12.00,63120.00,553200390,3/25/13 0:00,5233 DAVISON AV,38.6956620,-90.2483460,Walnut Park East,27.00,,vacant lot,3745.00
15346000250.00,5346.00,53460002500.00,3,LRA,C. B. 5346 THEKLA,30 FT X 125 FT,W WALNUT ST PK ADDN,BLOCK 5,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,400.00,400.00,2100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,8755.00,6/2/77 0:00,0.00,27.00,6.00,1073.00,3006.00,2.00,63136.00,534600250,3/25/13 0:00,6009 THEKLA AV,38.7042350,-90.2551030,Walnut Park West,27.00,,vacant lot,3743.00
15631000090.00,5631.00,56310000900.00,3,LRA,C. B. 5631 ALCOTT AVE,30 FT X 125 FT,FLORISSANT TER ADDN,LOT 11,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,6000.00,7/3/79 0:00,1993.00,27.00,6.00,1074.00,3028.00,11.00,63120.00,563100090,3/25/13 0:00,5534 ALCOTT AV,38.6972530,-90.2422820,Walnut Park East,27.00,,vacant lot,3739.00
15131000040.00,5131.00,51310000400.00,3,LRA,C.B.5131 PLOVER,27 FT X 138 FT 6 IN,WALNUT PK ADDN,BLK 1 LOT N-17,1010.00,1.00,0.00,0.00,0.00,27.00,0.00,190.00,190.00,1000.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,10000.00,10/17/77 0:00,2007.00,27.00,6.00,1074.00,3006.00,9.00,63120.00,513100040,3/25/13 0:00,5512 PLOVER AV,38.7006250,-90.2461680,Walnut Park East,27.00,,vacant lot,3739.00
15317000130.00,5317.00,53170001300.00,3,LRA,CB 5317 BEACON,30 FT X 121 FT 11 1/2 IN,WESTFIELDS ADDN,LOT 56,1110.00,0.00,0.00,1.00,0.00,30.00,0.00,440.00,990.00,2300.00,2900.00,Single Family Dwelling District,1.00,0.00,1909.00,1909.00,0.00,,2013.00,27.00,6.00,1074.00,1009.00,8.00,63120.00,531700130,3/25/13 0:00,4730 BEACON AV,38.6919650,-90.2559500,Walnut Park East,27.00,2 Story Frame Residence,residential,3738.00
15322000270.00,5322.00,53220002700.00,3,LRA,C. B. 5322 GENEVIEVE,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 6 LOT 17,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,2007.00,27.00,6.00,1074.00,2004.00,10.00,63120.00,532200270,3/25/13 0:00,5053 GENEVIEVE AV,38.6961020,-90.2514740,Walnut Park East,27.00,,vacant lot,3735.00
15590000110.00,5590.00,55900001100.00,3,LRA,C. B. 5590 FLOY AVE,32 FT X 116 FT 5 IN,COSHOCTON HTS ADDN,BLOCK 2 LOTS 15-N14,1010.00,1.00,0.00,0.00,0.00,32.00,0.00,720.00,720.00,3800.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,1999.00,27.00,6.00,1073.00,7012.00,5.00,63136.00,559000110,3/25/13 0:00,5736 FLOY AV,38.7109040,-90.2550560,Walnut Park West,27.00,,vacant lot,3732.00
14012000100.00,4012.00,40120001000.00,3,LRA,C. B. 4012 DEVLIN,40 FT X 140 FT,DEVLIN ADDN,LOT 4,1010.00,1.00,0.00,0.00,0.00,40.00,0.00,1900.00,1900.00,10000.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,4000.00,4/24/98 0:00,0.00,24.00,2.00,1045.00,2028.00,11.00,63110.00,401200100,3/25/13 0:00,1414 DEVLIN ST,38.6243090,-90.2863340,Cheltenham,24.00,,vacant lot,3732.00
15292000030.00,5292.00,52920000300.00,3,LRA,C.B. 5292 DAVISON,30 FT X 125 FT,STRODTMAN HTS ADDN,BLOCK 2 LOT 3,1010.00,1.00,0.00,0.00,0.00,30.00,0.00,210.00,210.00,1100.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,1006.00,8.00,63120.00,529200030,8/27/85 0:00,4908 DAVISON AV,38.6921900,-90.2535720,Walnut Park East,27.00,,vacant lot,3725.00
15232000400.00,5232.00,52320004000.00,3,LRA,C. B. 5232 DAVISON,25 FT X 121 FT 6 IN,ELLENWOOD PK ADDN,LOT S-12,1010.00,1.00,0.00,0.00,0.00,25.00,0.00,170.00,170.00,900.00,0.00,Single Family Dwelling District,0.00,0.00,0.00,0.00,0.00,,0.00,27.00,6.00,1074.00,1000.00,12.00,63120.00,523200400,3/25/13 0:00,5017 DAVISON AV,38.6941000,-90.2512010,Walnut Park East,27.00,,vacant lot,3723.00
